SEQN,SDDSRVYR,RIDSTATR,RIAGENDR,RIDAGEYR,RIDAGEMN,RIDRETH1,RIDRETH3,RIDEXMON,RIDEXAGM,DMQMILIZ,DMQADFC,DMDBORN4,DMDCITZN,DMDYRSUS,DMDEDUC3,DMDEDUC2,DMDMARTL,RIDEXPRG,SIALANG,SIAPROXY,SIAINTRP,FIALANG,FIAPROXY,FIAINTRP,MIALANG,MIAPROXY,MIAINTRP,AIALANGA,DMDHHSIZ,DMDFMSIZ,DMDHHSZA,DMDHHSZB,DMDHHSZE,DMDHRGND,DMDHRAGE,DMDHRBR4,DMDHREDU,DMDHRMAR,DMDHSEDU,WTINT2YR,WTMEC2YR,SDMVPSU,SDMVSTRA,INDHHIN2,INDFMIN2,INDFMPIR
83811.0,9.0,2.0,2.0,7.0,,3.0,3.0,2.0,94.0,,,1.0,1.0,,1.0,,,,1.0,1.0,2.0,1.0,2.0,2.0,,,,,7.0,7.0,1.0,2.0,2.0,1.0,45.0,1.0,5.0,1.0,5.0,41211.487057,40455.136622,2.0,120.0,15.0,15.0,4.68
83812.0,9.0,2.0,2.0,68.0,,1.0,1.0,1.0,,2.0,,1.0,1.0,,,3.0,1.0,,1.0,2.0,2.0,1.0,2.0,2.0,1.0,2.0,2.0,1.0,3.0,3.0,0.0,0.0,2.0,2.0,68.0,1.0,3.0,1.0,5.0,10255.968393,9985.161752,1.0,124.0,15.0,15.0,5.0
83813.0,9.0,2.0,1.0,24.0,,3.0,3.0,2.0,,1.0,2.0,1.0,1.0,,,4.0,3.0,,1.0,2.0,2.0,1.0,2.0,2.0,1.0,2.0,2.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,24.0,1.0,4.0,3.0,,119259.400514,127925.616456,1.0,130.0,6.0,6.0,2.89
83814.0,9.0,2.0,2.0,11.0,,2.0,2.0,1.0,134.0,,,1.0,1.0,,4.0,,,,1.0,1.0,2.0,1.0,2.0,2.0,1.0,2.0,2.0,1.0,4.0,4.0,0.0,1.0,0.0,2.0,41.0,1.0,4.0,1.0,3.0,11286.134964,13126.870219,2.0,125.0,15.0,15.0,4.73
83815.0,9.0,2.0,2.0,15.0,,4.0,4.0,1.0,192.0,,,1.0,1.0,,10.0,,,,1.0,1.0,2.0,1.0,2.0,2.0,1.0,2.0,2.0,1.0,6.0,6.0,0.0,4.0,0.0,2.0,36.0,1.0,2.0,5.0,,15067.687055,14892.709535,1.0,121.0,6.0,6.0,0.77
83816.0,9.0,2.0,1.0,27.0,,3.0,3.0,2.0,,2.0,,1.0,1.0,,,4.0,6.0,,1.0,2.0,2.0,1.0,2.0,2.0,1.0,2.0,2.0,1.0,3.0,1.0,0.0,0.0,0.0,1.0,34.0,,,5.0,,68394.019682,73364.003944,1.0,126.0,7.0,1.0,0.0
83817.0,9.0,2.0,1.0,42.0,,3.0,3.0,2.0,,2.0,,1.0,1.0,,,5.0,1.0,,1.0,2.0,2.0,1.0,2.0,2.0,1.0,2.0,2.0,1.0,5.0,5.0,2.0,1.0,0.0,2.0,35.0,1.0,5.0,1.0,5.0,155365.014086,156668.5007,2.0,124.0,15.0,15.0,4.22
83818.0,9.0,2.0,2.0,80.0,,2.0,2.0,2.0,,2.0,,2.0,1.0,8.0,,1.0,2.0,,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,,1.0,1.0,0.0,0.0,1.0,2.0,80.0,2.0,1.0,2.0,,7124.421828,8609.62524,2.0,119.0,3.0,3.0,0.84
83819.0,9.0,2.0,2.0,16.0,,3.0,3.0,1.0,202.0,,,1.0,1.0,,8.0,,,,1.0,2.0,2.0,1.0,2.0,2.0,1.0,2.0,2.0,1.0,4.0,4.0,0.0,2.0,0.0,1.0,44.0,1.0,2.0,1.0,3.0,33923.927962,36859.21159,2.0,132.0,8.0,8.0,2.07
83820.0,9.0,2.0,1.0,70.0,,3.0,3.0,2.0,,2.0,,1.0,1.0,,,5.0,6.0,,1.0,2.0,2.0,1.0,2.0,2.0,1.0,2.0,2.0,,2.0,1.0,0.0,0.0,2.0,1.0,70.0,1.0,5.0,6.0,,56259.36181,57057.111281,2.0,132.0,10.0,8.0,4.18
83821.0,9.0,2.0,1.0,80.0,,3.0,3.0,2.0,,1.0,1.0,1.0,1.0,,,1.0,2.0,,1.0,2.0,2.0,1.0,2.0,2.0,1.0,2.0,2.0,,1.0,1.0,0.0,0.0,1.0,1.0,80.0,1.0,1.0,2.0,,15513.741918,16856.90242,1.0,130.0,3.0,3.0,1.03
83822.0,9.0,2.0,2.0,20.0,,4.0,4.0,2.0,,2.0,,1.0,1.0,,,4.0,5.0,2.0,1.0,2.0,2.0,1.0,2.0,2.0,1.0,2.0,2.0,1.0,2.0,2.0,0.0,0.0,0.0,2.0,20.0,1.0,4.0,5.0,,35323.517224,35683.4136,2.0,126.0,6.0,6.0,1.62
83823.0,9.0,2.0,2.0,29.0,,1.0,1.0,2.0,,2.0,,2.0,2.0,4.0,,1.0,5.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,,,,,5.0,5.0,2.0,1.0,0.0,2.0,29.0,2.0,1.0,5.0,,21819.187162,23096.462098,1.0,129.0,3.0,3.0,0.35
83824.0,9.0,2.0,1.0,23.0,,5.0,6.0,2.0,,2.0,,2.0,2.0,1.0,,5.0,5.0,,1.0,2.0,1.0,1.0,2.0,1.0,,,,,4.0,1.0,0.0,0.0,0.0,1.0,23.0,,,5.0,,18936.932921,17901.767853,1.0,119.0,,1.0,0.0
83825.0,9.0,2.0,2.0,16.0,,4.0,4.0,1.0,193.0,,,1.0,1.0,,10.0,,,,1.0,2.0,2.0,1.0,2.0,2.0,1.0,2.0,2.0,1.0,6.0,6.0,1.0,3.0,0.0,1.0,35.0,1.0,2.0,1.0,4.0,18361.460666,17985.284751,1.0,121.0,6.0,6.0,0.77
83826.0,9.0,2.0,1.0,6.0,,1.0,1.0,1.0,75.0,,,1.0,1.0,,0.0,,,,2.0,1.0,2.0,2.0,2.0,2.0,,,,,7.0,7.0,1.0,3.0,0.0,1.0,46.0,2.0,1.0,1.0,1.0,13195.838973,13555.028429,1.0,120.0,77.0,77.0,
83827.0,9.0,2.0,1.0,61.0,,4.0,4.0,2.0,,2.0,,1.0,1.0,,,3.0,1.0,,1.0,2.0,2.0,1.0,2.0,2.0,1.0,2.0,2.0,1.0,2.0,2.0,0.0,0.0,1.0,1.0,61.0,1.0,3.0,1.0,3.0,14080.095558,15028.726858,1.0,126.0,10.0,10.0,4.39
83828.0,9.0,2.0,2.0,39.0,,1.0,1.0,2.0,,2.0,,2.0,2.0,6.0,,3.0,1.0,2.0,2.0,2.0,2.0,1.0,2.0,2.0,1.0,2.0,2.0,1.0,7.0,7.0,0.0,3.0,2.0,1.0,76.0,2.0,1.0,1.0,1.0,29007.798687,30343.023526,2.0,129.0,4.0,4.0,0.49
83829.0,9.0,2.0,1.0,50.0,,5.0,6.0,1.0,,2.0,,2.0,1.0,6.0,,5.0,1.0,,1.0,2.0,2.0,1.0,2.0,2.0,1.0,2.0,2.0,1.0,5.0,5.0,0.0,2.0,0.0,2.0,45.0,2.0,5.0,1.0,5.0,16707.332452,19543.327056,2.0,122.0,15.0,15.0,5.0
83830.0,9.0,2.0,1.0,15.0,,4.0,4.0,1.0,183.0,,,1.0,1.0,,7.0,,,,1.0,1.0,2.0,1.0,2.0,2.0,1.0,2.0,2.0,1.0,4.0,4.0,1.0,2.0,0.0,2.0,51.0,1.0,5.0,3.0,,13143.715892,13149.569579,2.0,131.0,8.0,8.0,1.98
83831.0,9.0,2.0,2.0,15.0,,5.0,7.0,2.0,185.0,,,1.0,1.0,,9.0,,,,1.0,1.0,2.0,1.0,2.0,2.0,1.0,2.0,2.0,1.0,7.0,7.0,1.0,4.0,0.0,1.0,54.0,1.0,2.0,6.0,,36112.973753,37002.604886,1.0,130.0,6.0,6.0,0.6
83832.0,9.0,2.0,2.0,50.0,,1.0,1.0,1.0,,2.0,,2.0,2.0,4.0,,1.0,4.0,,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,1.0,2.0,5.0,5.0,0.0,1.0,0.0,2.0,50.0,2.0,1.0,4.0,,11709.112101,12034.175845,1.0,121.0,7.0,7.0,1.41
83833.0,9.0,2.0,1.0,14.0,,3.0,3.0,1.0,180.0,,,1.0,1.0,,7.0,,,,1.0,1.0,2.0,1.0,2.0,2.0,1.0,2.0,2.0,1.0,4.0,4.0,0.0,2.0,0.0,2.0,38.0,1.0,4.0,1.0,4.0,25568.61494,26206.988732,2.0,132.0,10.0,10.0,2.98
83834.0,9.0,2.0,1.0,69.0,,4.0,4.0,2.0,,2.0,,1.0,1.0,,,3.0,5.0,,1.0,2.0,2.0,1.0,2.0,2.0,1.0,2.0,2.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,69.0,1.0,3.0,5.0,,11885.516628,12267.52054,2.0,131.0,3.0,3.0,0.97
83835.0,9.0,2.0,2.0,13.0,,4.0,4.0,2.0,163.0,,,1.0,1.0,,6.0,,,,1.0,1.0,2.0,1.0,2.0,2.0,1.0,2.0,2.0,1.0,4.0,4.0,1.0,2.0,0.0,2.0,35.0,1.0,4.0,5.0,,15852.64401,15711.013737,2.0,131.0,2.0,2.0,0.31
83836.0,9.0,2.0,2.0,18.0,,1.0,1.0,1.0,220.0,2.0,,1.0,1.0,,9.0,,,,1.0,2.0,2.0,2.0,2.0,2.0,1.0,2.0,2.0,1.0,6.0,6.0,0.0,1.0,0.0,2.0,54.0,2.0,4.0,1.0,2.0,10229.927692,10403.834454,1.0,133.0,14.0,14.0,2.76
83837.0,9.0,2.0,2.0,45.0,,1.0,1.0,1.0,,2.0,,2.0,1.0,7.0,,2.0,1.0,,1.0,2.0,2.0,1.0,2.0,2.0,1.0,2.0,2.0,1.0,7.0,7.0,1.0,2.0,0.0,1.0,47.0,2.0,4.0,1.0,2.0,15415.161445,16341.919117,1.0,133.0,14.0,14.0,2.18
83838.0,9.0,2.0,2.0,8.0,,1.0,1.0,1.0,102.0,,,1.0,1.0,,1.0,,,,1.0,1.0,2.0,1.0,2.0,2.0,1.0,2.0,2.0,2.0,6.0,6.0,2.0,2.0,0.0,2.0,32.0,1.0,3.0,1.0,1.0,10810.764172,10723.808638,1.0,128.0,2.0,2.0,0.17
83839.0,9.0,2.0,1.0,13.0,,3.0,3.0,2.0,159.0,,,1.0,1.0,,6.0,,,,1.0,1.0,2.0,1.0,2.0,2.0,1.0,2.0,2.0,1.0,4.0,4.0,0.0,2.0,0.0,1.0,51.0,1.0,4.0,1.0,5.0,84345.745585,86052.50232,2.0,124.0,15.0,15.0,4.32
83840.0,9.0,2.0,2.0,0.0,10.0,1.0,1.0,2.0,10.0,,,1.0,1.0,,,,,,1.0,1.0,2.0,1.0,2.0,2.0,,,,,4.0,3.0,1.0,0.0,0.0,2.0,26.0,1.0,4.0,1.0,4.0,5844.27939,6011.29296,1.0,122.0,8.0,4.0,0.75
83841.0,9.0,2.0,1.0,13.0,,5.0,7.0,1.0,163.0,,,2.0,1.0,3.0,7.0,,,,1.0,1.0,2.0,1.0,2.0,2.0,,,,1.0,4.0,4.0,0.0,1.0,0.0,1.0,54.0,2.0,4.0,1.0,5.0,16056.004977,15451.603797,2.0,122.0,15.0,15.0,4.12
83842.0,9.0,2.0,1.0,1.0,17.0,3.0,3.0,2.0,17.0,,,1.0,1.0,,,,,,1.0,1.0,2.0,1.0,2.0,2.0,,,,,3.0,3.0,1.0,0.0,0.0,2.0,40.0,1.0,5.0,1.0,4.0,25032.393159,25928.101863,2.0,124.0,14.0,14.0,4.46
83843.0,9.0,2.0,1.0,80.0,,3.0,3.0,1.0,,1.0,1.0,1.0,1.0,,,4.0,1.0,,1.0,2.0,2.0,1.0,2.0,2.0,1.0,2.0,2.0,,2.0,2.0,0.0,0.0,2.0,2.0,80.0,1.0,1.0,1.0,4.0,17184.348418,18517.464588,1.0,128.0,8.0,8.0,2.82
83844.0,9.0,2.0,1.0,27.0,,1.0,1.0,1.0,,2.0,,2.0,2.0,4.0,,2.0,6.0,,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,1.0,2.0,5.0,5.0,0.0,1.0,0.0,2.0,50.0,2.0,1.0,4.0,,29671.144939,33012.516984,1.0,121.0,7.0,7.0,1.41
83845.0,9.0,2.0,2.0,44.0,,4.0,4.0,2.0,,2.0,,1.0,1.0,,,1.0,5.0,2.0,1.0,2.0,2.0,1.0,2.0,2.0,1.0,2.0,2.0,1.0,7.0,7.0,2.0,2.0,0.0,2.0,30.0,1.0,4.0,6.0,,21984.309488,22031.510992,2.0,124.0,9.0,9.0,1.5
83846.0,9.0,1.0,2.0,41.0,,4.0,4.0,,,2.0,,1.0,1.0,,,4.0,3.0,3.0,1.0,2.0,2.0,,,,,,,,2.0,2.0,0.0,1.0,0.0,2.0,41.0,1.0,4.0,3.0,,29320.202984,0.0,2.0,128.0,,,
83847.0,9.0,2.0,1.0,18.0,,3.0,3.0,1.0,217.0,2.0,,1.0,1.0,,10.0,,,,1.0,2.0,2.0,1.0,2.0,2.0,1.0,2.0,2.0,1.0,3.0,3.0,0.0,0.0,0.0,1.0,53.0,,,1.0,5.0,82367.370906,86016.324929,2.0,128.0,15.0,15.0,5.0
83848.0,9.0,2.0,1.0,10.0,,3.0,3.0,1.0,132.0,,,1.0,1.0,,4.0,,,,1.0,1.0,2.0,1.0,2.0,2.0,1.0,2.0,2.0,1.0,4.0,4.0,0.0,1.0,0.0,1.0,44.0,1.0,5.0,1.0,4.0,35932.435934,36403.714454,1.0,125.0,7.0,7.0,1.65
83849.0,9.0,2.0,1.0,71.0,,2.0,2.0,1.0,,2.0,,1.0,1.0,,,4.0,1.0,,1.0,2.0,2.0,1.0,2.0,2.0,1.0,2.0,2.0,,3.0,3.0,0.0,0.0,2.0,1.0,71.0,1.0,4.0,1.0,,11138.899257,11258.826795,1.0,127.0,6.0,6.0,1.34
83850.0,9.0,1.0,1.0,13.0,,3.0,3.0,,,,,1.0,1.0,,7.0,,,,1.0,1.0,2.0,1.0,2.0,2.0,,,,,4.0,4.0,0.0,1.0,0.0,2.0,47.0,1.0,4.0,1.0,4.0,57794.935069,0.0,1.0,126.0,15.0,15.0,5.0
83851.0,9.0,2.0,2.0,37.0,,3.0,3.0,1.0,,2.0,,1.0,1.0,,,3.0,1.0,2.0,1.0,2.0,2.0,1.0,2.0,2.0,1.0,2.0,2.0,1.0,4.0,4.0,0.0,2.0,0.0,1.0,42.0,1.0,2.0,1.0,3.0,73609.001981,73157.086814,1.0,120.0,8.0,8.0,1.86
83852.0,9.0,2.0,2.0,0.0,5.0,3.0,3.0,1.0,6.0,,,1.0,1.0,,,,,,1.0,1.0,2.0,1.0,2.0,2.0,,,,,5.0,5.0,3.0,0.0,0.0,2.0,34.0,1.0,5.0,1.0,5.0,17442.317562,18895.88029,2.0,133.0,15.0,15.0,5.0
83853.0,9.0,2.0,2.0,49.0,,3.0,3.0,2.0,,2.0,,1.0,1.0,,,3.0,1.0,,1.0,2.0,2.0,1.0,2.0,2.0,,,,,3.0,3.0,0.0,0.0,1.0,2.0,49.0,1.0,3.0,1.0,3.0,110300.892318,110568.780895,2.0,123.0,15.0,15.0,5.0
83854.0,9.0,2.0,2.0,46.0,,1.0,1.0,1.0,,2.0,,1.0,1.0,,,5.0,1.0,,1.0,2.0,2.0,1.0,2.0,2.0,1.0,2.0,2.0,1.0,4.0,4.0,0.0,2.0,0.0,1.0,47.0,,,1.0,5.0,25482.342729,26459.144642,1.0,127.0,9.0,9.0,2.39
83855.0,9.0,2.0,2.0,12.0,,3.0,3.0,1.0,144.0,,,1.0,1.0,,5.0,,,,1.0,1.0,2.0,1.0,2.0,2.0,1.0,2.0,2.0,1.0,4.0,4.0,0.0,2.0,0.0,2.0,44.0,99.0,9.0,6.0,,71570.669007,73333.788703,2.0,125.0,7.0,7.0,1.65
83856.0,9.0,2.0,1.0,30.0,,3.0,3.0,2.0,,1.0,1.0,1.0,1.0,,,4.0,1.0,,1.0,2.0,2.0,1.0,2.0,2.0,1.0,2.0,2.0,1.0,4.0,4.0,1.0,1.0,0.0,1.0,30.0,1.0,4.0,1.0,4.0,46748.643978,48195.032625,1.0,130.0,8.0,8.0,1.9
83857.0,9.0,2.0,2.0,31.0,,3.0,3.0,1.0,,2.0,,1.0,1.0,,,5.0,1.0,2.0,1.0,2.0,2.0,1.0,2.0,2.0,1.0,2.0,2.0,1.0,2.0,2.0,0.0,0.0,0.0,1.0,30.0,1.0,5.0,1.0,5.0,131578.075085,135210.781434,1.0,130.0,15.0,15.0,5.0
83858.0,9.0,2.0,1.0,0.0,5.0,1.0,1.0,2.0,5.0,,,1.0,1.0,,,,,,2.0,1.0,2.0,2.0,2.0,2.0,,,,,7.0,7.0,2.0,3.0,0.0,2.0,40.0,2.0,9.0,1.0,9.0,5770.330493,5650.764298,1.0,120.0,99.0,99.0,
83859.0,9.0,2.0,1.0,2.0,,3.0,3.0,1.0,26.0,,,1.0,1.0,,,,,,1.0,1.0,2.0,1.0,2.0,2.0,,,,,7.0,7.0,3.0,0.0,1.0,2.0,24.0,1.0,2.0,1.0,3.0,14675.010638,16189.903052,1.0,125.0,3.0,3.0,0.34
83860.0,9.0,2.0,1.0,41.0,,4.0,4.0,1.0,,2.0,,1.0,1.0,,,4.0,1.0,,1.0,2.0,2.0,1.0,2.0,2.0,1.0,2.0,2.0,1.0,4.0,4.0,0.0,2.0,0.0,1.0,41.0,1.0,4.0,1.0,4.0,22734.584112,22668.56273,2.0,125.0,15.0,15.0,5.0
83861.0,9.0,1.0,1.0,80.0,,3.0,3.0,,,2.0,,1.0,1.0,,,5.0,3.0,,1.0,2.0,2.0,1.0,2.0,2.0,,,,,1.0,1.0,0.0,0.0,1.0,1.0,80.0,1.0,5.0,3.0,,43427.971666,0.0,2.0,120.0,8.0,8.0,4.21
83862.0,9.0,2.0,2.0,19.0,,2.0,2.0,1.0,,2.0,,1.0,1.0,,15.0,,,,1.0,2.0,2.0,2.0,2.0,2.0,1.0,2.0,2.0,1.0,4.0,4.0,0.0,0.0,1.0,1.0,61.0,2.0,5.0,1.0,2.0,27194.0522,27656.345746,2.0,127.0,99.0,99.0,
83863.0,9.0,2.0,1.0,35.0,,1.0,1.0,1.0,,2.0,,2.0,2.0,7.0,,3.0,1.0,,1.0,2.0,1.0,1.0,2.0,2.0,1.0,2.0,2.0,1.0,5.0,5.0,2.0,1.0,0.0,1.0,35.0,2.0,3.0,1.0,5.0,24494.468888,25463.372657,1.0,120.0,14.0,14.0,2.64
83864.0,9.0,2.0,1.0,4.0,,4.0,4.0,2.0,56.0,,,1.0,1.0,,,,,,1.0,1.0,2.0,1.0,2.0,2.0,,,,,2.0,2.0,1.0,0.0,0.0,2.0,23.0,1.0,4.0,5.0,,14839.392019,15599.701949,1.0,132.0,1.0,1.0,0.19
83865.0,9.0,2.0,2.0,21.0,,3.0,3.0,2.0,,2.0,,1.0,1.0,,,2.0,5.0,2.0,1.0,2.0,2.0,1.0,2.0,2.0,1.0,2.0,2.0,1.0,4.0,4.0,1.0,0.0,2.0,2.0,67.0,1.0,2.0,1.0,2.0,62298.23518,63044.869905,2.0,126.0,8.0,8.0,2.14
83866.0,9.0,2.0,1.0,40.0,,4.0,4.0,2.0,,2.0,,1.0,1.0,,,4.0,5.0,,1.0,2.0,2.0,1.0,2.0,2.0,1.0,2.0,2.0,1.0,3.0,3.0,0.0,0.0,1.0,1.0,60.0,1.0,5.0,1.0,5.0,29757.77379,29280.855908,1.0,132.0,14.0,14.0,4.36
83867.0,9.0,2.0,1.0,13.0,,5.0,7.0,1.0,158.0,,,1.0,1.0,,6.0,,,,1.0,1.0,2.0,1.0,2.0,2.0,1.0,2.0,2.0,1.0,4.0,4.0,0.0,1.0,0.0,1.0,51.0,2.0,5.0,1.0,5.0,13634.875841,14798.442544,2.0,121.0,7.0,7.0,1.65
83868.0,9.0,2.0,2.0,11.0,,1.0,1.0,1.0,133.0,,,1.0,1.0,,5.0,,,,1.0,1.0,2.0,1.0,2.0,2.0,1.0,2.0,2.0,1.0,4.0,4.0,1.0,1.0,0.0,2.0,36.0,1.0,5.0,1.0,2.0,16096.785967,16002.500607,1.0,121.0,15.0,15.0,4.54
83869.0,9.0,2.0,2.0,67.0,,3.0,3.0,1.0,,2.0,,1.0,1.0,,,5.0,3.0,,1.0,2.0,2.0,1.0,2.0,2.0,1.0,2.0,2.0,1.0,1.0,1.0,0.0,0.0,1.0,2.0,67.0,1.0,5.0,3.0,,37858.790466,37505.346642,2.0,132.0,4.0,4.0,1.35
83870.0,9.0,2.0,1.0,48.0,,1.0,1.0,2.0,,2.0,,2.0,2.0,6.0,,3.0,1.0,,1.0,2.0,2.0,1.0,2.0,2.0,1.0,2.0,2.0,1.0,5.0,5.0,0.0,2.0,0.0,1.0,48.0,2.0,3.0,1.0,2.0,39125.717233,40991.596214,1.0,132.0,9.0,9.0,2.24
83871.0,9.0,2.0,2.0,30.0,,1.0,1.0,1.0,,2.0,,2.0,2.0,4.0,,1.0,6.0,2.0,2.0,2.0,1.0,2.0,2.0,1.0,2.0,2.0,2.0,2.0,7.0,7.0,2.0,3.0,0.0,1.0,41.0,2.0,1.0,6.0,,22381.025078,23411.220472,1.0,120.0,6.0,6.0,0.87
83872.0,9.0,2.0,1.0,63.0,,1.0,1.0,2.0,,2.0,,2.0,1.0,8.0,,3.0,2.0,,1.0,2.0,2.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,4.0,4.0,0.0,1.0,1.0,1.0,63.0,2.0,3.0,2.0,,8012.500733,7738.995646,1.0,122.0,99.0,99.0,
83873.0,9.0,2.0,1.0,4.0,,3.0,3.0,2.0,49.0,,,1.0,1.0,,,,,,1.0,1.0,2.0,1.0,2.0,2.0,,,,,7.0,7.0,1.0,2.0,2.0,1.0,45.0,1.0,5.0,1.0,5.0,43814.396988,44819.871091,2.0,120.0,15.0,15.0,4.68
83874.0,9.0,2.0,1.0,54.0,,1.0,1.0,1.0,,2.0,,2.0,2.0,6.0,,2.0,1.0,,2.0,2.0,2.0,2.0,2.0,2.0,,,,,3.0,3.0,0.0,1.0,0.0,2.0,47.0,2.0,2.0,1.0,2.0,15996.009207,16247.530192,1.0,133.0,5.0,5.0,1.14
83875.0,9.0,2.0,2.0,42.0,,4.0,4.0,2.0,,2.0,,2.0,2.0,3.0,,5.0,1.0,2.0,1.0,2.0,2.0,1.0,2.0,2.0,1.0,2.0,2.0,1.0,7.0,7.0,0.0,4.0,0.0,1.0,44.0,2.0,5.0,1.0,5.0,20649.801985,21360.939121,2.0,130.0,10.0,10.0,1.82
83876.0,9.0,2.0,2.0,71.0,,3.0,3.0,1.0,,2.0,,1.0,1.0,,,3.0,3.0,,1.0,2.0,2.0,1.0,2.0,2.0,1.0,2.0,2.0,,1.0,1.0,0.0,0.0,1.0,2.0,71.0,1.0,3.0,3.0,,45307.96496,51541.657183,2.0,132.0,2.0,2.0,0.81
83877.0,9.0,1.0,2.0,13.0,,5.0,6.0,,,,,1.0,1.0,,7.0,,,,1.0,1.0,2.0,1.0,2.0,2.0,,,,,4.0,4.0,0.0,2.0,0.0,1.0,45.0,2.0,5.0,1.0,5.0,10615.837861,0.0,1.0,119.0,14.0,14.0,3.55
83878.0,9.0,2.0,1.0,10.0,,4.0,4.0,2.0,130.0,,,1.0,1.0,,5.0,,,,1.0,1.0,2.0,1.0,2.0,2.0,1.0,2.0,2.0,1.0,7.0,7.0,1.0,4.0,0.0,2.0,36.0,1.0,4.0,3.0,,6750.534541,6991.939689,1.0,123.0,13.0,13.0,
83879.0,9.0,2.0,2.0,14.0,,3.0,3.0,2.0,169.0,,,1.0,1.0,,8.0,,,,1.0,1.0,2.0,1.0,2.0,2.0,1.0,2.0,2.0,1.0,5.0,5.0,0.0,3.0,0.0,1.0,37.0,1.0,4.0,1.0,5.0,70030.19969,71929.656593,2.0,126.0,15.0,15.0,3.87
83880.0,9.0,2.0,2.0,79.0,,3.0,3.0,2.0,,2.0,,2.0,1.0,6.0,,1.0,1.0,,1.0,2.0,1.0,1.0,2.0,1.0,1.0,2.0,1.0,,6.0,6.0,0.0,2.0,2.0,1.0,77.0,2.0,5.0,1.0,1.0,44576.005089,46534.060482,1.0,123.0,3.0,3.0,0.43
83881.0,9.0,2.0,2.0,32.0,,3.0,3.0,1.0,,2.0,,2.0,2.0,4.0,,5.0,1.0,2.0,1.0,2.0,2.0,1.0,2.0,2.0,1.0,2.0,2.0,1.0,4.0,4.0,2.0,0.0,0.0,1.0,34.0,1.0,5.0,1.0,5.0,59714.394897,61363.034774,2.0,125.0,8.0,8.0,2.06
83882.0,9.0,2.0,2.0,4.0,,3.0,3.0,1.0,49.0,,,1.0,1.0,,,,,,1.0,1.0,2.0,1.0,2.0,2.0,,,,,3.0,3.0,1.0,0.0,0.0,2.0,35.0,2.0,4.0,1.0,,22984.991419,22518.044596,1.0,133.0,4.0,4.0,0.97
83883.0,9.0,2.0,2.0,80.0,,1.0,1.0,1.0,,2.0,,1.0,1.0,,,2.0,5.0,,2.0,2.0,1.0,1.0,2.0,1.0,1.0,2.0,2.0,,1.0,1.0,0.0,0.0,1.0,2.0,80.0,1.0,2.0,5.0,,12211.034893,11641.228605,1.0,128.0,2.0,2.0,0.68
83884.0,9.0,2.0,1.0,61.0,,1.0,1.0,1.0,,1.0,2.0,1.0,1.0,,,3.0,1.0,,1.0,2.0,2.0,1.0,2.0,2.0,1.0,2.0,2.0,1.0,4.0,4.0,0.0,0.0,1.0,1.0,61.0,1.0,3.0,1.0,3.0,8261.762664,8113.690331,1.0,127.0,4.0,4.0,0.62
83885.0,9.0,2.0,2.0,38.0,,5.0,6.0,1.0,,2.0,,2.0,1.0,3.0,,4.0,1.0,2.0,1.0,2.0,2.0,1.0,2.0,2.0,1.0,2.0,2.0,1.0,4.0,4.0,0.0,2.0,0.0,1.0,54.0,2.0,4.0,1.0,4.0,12817.56984,13606.800072,2.0,121.0,14.0,14.0,3.62
83886.0,9.0,2.0,1.0,74.0,,3.0,3.0,2.0,,2.0,,1.0,1.0,,,5.0,1.0,,1.0,2.0,2.0,1.0,2.0,2.0,1.0,2.0,2.0,,2.0,2.0,0.0,0.0,2.0,1.0,74.0,1.0,5.0,1.0,4.0,18954.716964,18906.149564,2.0,123.0,6.0,6.0,2.0
83887.0,9.0,2.0,2.0,51.0,,4.0,4.0,2.0,,2.0,,2.0,2.0,1.0,,2.0,1.0,,1.0,2.0,2.0,1.0,2.0,2.0,1.0,2.0,2.0,1.0,6.0,6.0,1.0,1.0,1.0,2.0,51.0,2.0,2.0,1.0,3.0,27755.646518,27815.239396,1.0,119.0,99.0,99.0,
83888.0,9.0,2.0,1.0,3.0,,3.0,3.0,2.0,39.0,,,1.0,1.0,,,,,,1.0,1.0,2.0,1.0,2.0,2.0,,,,,7.0,7.0,2.0,3.0,0.0,2.0,29.0,1.0,3.0,6.0,,29469.314355,30523.784904,2.0,123.0,10.0,10.0,1.85
83889.0,9.0,2.0,1.0,26.0,,3.0,3.0,2.0,,2.0,,1.0,1.0,,,5.0,6.0,,1.0,2.0,2.0,1.0,2.0,2.0,1.0,2.0,2.0,1.0,2.0,1.0,0.0,0.0,0.0,1.0,26.0,1.0,5.0,6.0,,160380.463921,170717.940863,1.0,132.0,14.0,8.0,4.25
83890.0,9.0,2.0,2.0,18.0,,5.0,6.0,2.0,219.0,2.0,,1.0,1.0,,13.0,,,,1.0,2.0,2.0,1.0,2.0,1.0,1.0,2.0,2.0,1.0,5.0,5.0,0.0,2.0,0.0,1.0,48.0,2.0,1.0,1.0,3.0,7855.328403,7587.102082,1.0,119.0,6.0,6.0,0.95
